State,Year,Quarter,District,Register_users,App_opens
andhra-pradesh,2024,4,dr_br_ambedkar_konaseema_district,809552,37840561
andhra-pradesh,2024,4,bapatla_district,721054,42884719
andhra-pradesh,2024,4,ntr_district,2010922,127291705
andhra-pradesh,2024,4,kakinada_district,1333623,72916150
andhra-pradesh,2024,4,anakapalli_district,883659,74150140
andhra-pradesh,2024,4,ysr_district,1242179,77109426
andhra-pradesh,2024,4,west_godavari_district,1048900,63906091
andhra-pradesh,2024,4,eluru_district,1099358,61712408
andhra-pradesh,2024,4,chittoor_district,981212,67779596
arunachal-pradesh,2018,1,lower_subansiri_district,498,0
arunachal-pradesh,2018,1,tirap_district,557,0
arunachal-pradesh,2018,1,papum_pare_district,7649,0
arunachal-pradesh,2018,1,anjaw_district,278,0
arunachal-pradesh,2018,1,lower_siang_district,270,0
arunachal-pradesh,2018,1,dibang_valley_district,66,0
arunachal-pradesh,2018,1,west_kameng_district,2202,0
arunachal-pradesh,2018,1,shi_yomi_district,49,0
arunachal-pradesh,2018,1,east_kameng_district,222,0
arunachal-pradesh,2018,1,lohit_district,1207,0
arunachal-pradesh,2018,1,lepa_rada_district,210,0
arunachal-pradesh,2018,1,lower_dibang_valley_district,601,0
arunachal-pradesh,2018,1,longding_district,256,0
arunachal-pradesh,2018,1,west_siang_district,846,0
arunachal-pradesh,2018,1,kamle_district,22,0
arunachal-pradesh,2018,1,upper_siang_district,301,0
arunachal-pradesh,2018,1,kurung_kumey_district,97,0
arunachal-pradesh,2018,1,siang_district,192,0
arunachal-pradesh,2018,1,kra_daadi_district,88,0
arunachal-pradesh,2018,1,changlang_district,1208,0
arunachal-pradesh,2018,1,pakke_kessang_district,39,0
arunachal-pradesh,2018,1,east_siang_district,1803,0
arunachal-pradesh,2018,1,upper_subansiri_district,572,0
arunachal-pradesh,2018,1,tawang_district,1525,0
arunachal-pradesh,2018,1,namsai_district,737,0
arunachal-pradesh,2018,2,lower_subansiri_district,724,0
arunachal-pradesh,2018,2,tirap_district,856,0
arunachal-pradesh,2018,2,papum_pare_district,11418,0
arunachal-pradesh,2018,2,anjaw_district,410,0
arunachal-pradesh,2018,2,lower_siang_district,494,0
arunachal-pradesh,2018,2,dibang_valley_district,112,0
arunachal-pradesh,2018,2,west_kameng_district,3442,0
arunachal-pradesh,2018,2,shi_yomi_district,80,0
arunachal-pradesh,2018,2,east_kameng_district,343,0
arunachal-pradesh,2018,2,lohit_district,1898,0
arunachal-pradesh,2018,2,lepa_rada_district,318,0
arunachal-pradesh,2018,2,lower_dibang_valley_district,893,0
arunachal-pradesh,2018,2,longding_district,412,0
arunachal-pradesh,2018,2,west_siang_district,1224,0
arunachal-pradesh,2018,2,kamle_district,37,0
arunachal-pradesh,2018,2,upper_siang_district,481,0
arunachal-pradesh,2018,2,kurung_kumey_district,153,0
arunachal-pradesh,2018,2,siang_district,293,0
arunachal-pradesh,2018,2,kra_daadi_district,144,0
arunachal-pradesh,2018,2,changlang_district,2014,0
arunachal-pradesh,2018,2,pakke_kessang_district,66,0
arunachal-pradesh,2018,2,east_siang_district,2646,0
arunachal-pradesh,2018,2,upper_subansiri_district,883,0
arunachal-pradesh,2018,2,tawang_district,2266,0
arunachal-pradesh,2018,2,namsai_district,1276,0
arunachal-pradesh,2018,3,lower_subansiri_district,1033,0
arunachal-pradesh,2018,3,tirap_district,1226,0
arunachal-pradesh,2018,3,papum_pare_district,16009,0
arunachal-pradesh,2018,3,anjaw_district,542,0
arunachal-pradesh,2018,3,lower_siang_district,717,0
arunachal-pradesh,2018,3,dibang_valley_district,145,0
arunachal-pradesh,2018,3,west_kameng_district,4765,0
arunachal-pradesh,2018,3,shi_yomi_district,118,0
arunachal-pradesh,2018,3,east_kameng_district,521,0
arunachal-pradesh,2018,3,lohit_district,2612,0
arunachal-pradesh,2018,3,lepa_rada_district,431,0
arunachal-pradesh,2018,3,lower_dibang_valley_district,1286,0
arunachal-pradesh,2018,3,longding_district,644,0
arunachal-pradesh,2018,3,west_siang_district,1652,0
arunachal-pradesh,2018,3,kamle_district,65,0
arunachal-pradesh,2018,3,upper_siang_district,646,0
arunachal-pradesh,2018,3,kurung_kumey_district,222,0
arunachal-pradesh,2018,3,siang_district,373,0
arunachal-pradesh,2018,3,kra_daadi_district,190,0
arunachal-pradesh,2018,3,changlang_district,2889,0
arunachal-pradesh,2018,3,pakke_kessang_district,103,0
arunachal-pradesh,2018,3,east_siang_district,3590,0
arunachal-pradesh,2018,3,upper_subansiri_district,1169,0
arunachal-pradesh,2018,3,tawang_district,3112,0
arunachal-pradesh,2018,3,namsai_district,1862,0
arunachal-pradesh,2018,4,lower_subansiri_district,1459,0
arunachal-pradesh,2018,4,tirap_district,1684,0
arunachal-pradesh,2018,4,papum_pare_district,21342,0
arunachal-pradesh,2018,4,anjaw_district,744,0
arunachal-pradesh,2018,4,lower_siang_district,936,0
arunachal-pradesh,2018,4,dibang_valley_district,178,0
arunachal-pradesh,2018,4,west_kameng_district,6492,0
arunachal-pradesh,2018,4,shi_yomi_district,144,0
arunachal-pradesh,2018,4,east_kameng_district,691,0
arunachal-pradesh,2018,4,lohit_district,3588,0
arunachal-pradesh,2018,4,lepa_rada_district,548,0
arunachal-pradesh,2018,4,lower_dibang_valley_district,1827,0
arunachal-pradesh,2018,4,longding_district,923,0
arunachal-pradesh,2018,4,west_siang_district,2117,0
arunachal-pradesh,2018,4,kamle_district,109,0
arunachal-pradesh,2018,4,upper_siang_district,868,0
arunachal-pradesh,2018,4,kurung_kumey_district,321,0
arunachal-pradesh,2018,4,siang_district,483,0
arunachal-pradesh,2018,4,kra_daadi_district,255,0
arunachal-pradesh,2018,4,changlang_district,4036,0
arunachal-pradesh,2018,4,pakke_kessang_district,138,0
arunachal-pradesh,2018,4,east_siang_district,4813,0
arunachal-pradesh,2018,4,upper_subansiri_district,1576,0
arunachal-pradesh,2018,4,tawang_district,4085,0
arunachal-pradesh,2018,4,namsai_district,2495,0
arunachal-pradesh,2019,1,lower_subansiri_district,1879,0
arunachal-pradesh,2019,1,tirap_district,2082,0
arunachal-pradesh,2019,1,papum_pare_district,26298,0
arunachal-pradesh,2019,1,anjaw_district,934,0
arunachal-pradesh,2019,1,lower_siang_district,1123,0
arunachal-pradesh,2019,1,dibang_valley_district,211,0
arunachal-pradesh,2019,1,west_kameng_district,8115,0
arunachal-pradesh,2019,1,shi_yomi_district,186,0
arunachal-pradesh,2019,1,east_kameng_district,876,0
arunachal-pradesh,2019,1,lohit_district,4416,0
arunachal-pradesh,2019,1,lepa_rada_district,710,0
arunachal-pradesh,2019,1,lower_dibang_valley_district,2314,0
arunachal-pradesh,2019,1,longding_district,1152,0
arunachal-pradesh,2019,1,west_siang_district,2656,0
arunachal-pradesh,2019,1,kamle_district,141,0
arunachal-pradesh,2019,1,upper_siang_district,1125,0
arunachal-pradesh,2019,1,kurung_kumey_district,385,0
arunachal-pradesh,2019,1,siang_district,651,0
arunachal-pradesh,2019,1,kra_daadi_district,350,0
arunachal-pradesh,2019,1,changlang_district,5210,0
arunachal-pradesh,2019,1,pakke_kessang_district,162,0
arunachal-pradesh,2019,1,east_siang_district,5899,0
arunachal-pradesh,2019,1,upper_subansiri_district,1906,0
arunachal-pradesh,2019,1,tawang_district,5023,0
arunachal-pradesh,2019,1,namsai_district,3153,0
arunachal-pradesh,2019,2,lower_subansiri_district,2463,11644
arunachal-pradesh,2019,2,tirap_district,2697,12779
arunachal-pradesh,2019,2,papum_pare_district,32800,163673
arunachal-pradesh,2019,2,anjaw_district,1175,4993
arunachal-pradesh,2019,2,lower_siang_district,1457,7737
arunachal-pradesh,2019,2,dibang_valley_district,241,258
arunachal-pradesh,2019,2,west_kameng_district,9782,73944
arunachal-pradesh,2019,2,shi_yomi_district,225,24
arunachal-pradesh,2019,2,east_kameng_district,1075,4146
arunachal-pradesh,2019,2,lohit_district,5485,32550
arunachal-pradesh,2019,2,lepa_rada_district,903,4196
arunachal-pradesh,2019,2,lower_dibang_valley_district,2842,12669
arunachal-pradesh,2019,2,longding_district,1420,13256
arunachal-pradesh,2019,2,west_siang_district,3393,15972
arunachal-pradesh,2019,2,kamle_district,212,972
arunachal-pradesh,2019,2,upper_siang_district,1372,2710
arunachal-pradesh,2019,2,kurung_kumey_district,481,2171
arunachal-pradesh,2019,2,siang_district,831,3209
arunachal-pradesh,2019,2,kra_daadi_district,440,2639
arunachal-pradesh,2019,2,changlang_district,6884,37725
arunachal-pradesh,2019,2,pakke_kessang_district,211,1237
arunachal-pradesh,2019,2,east_siang_district,7319,34596
arunachal-pradesh,2019,2,upper_subansiri_district,2355,9043
arunachal-pradesh,2019,2,tawang_district,5908,32103
arunachal-pradesh,2019,2,namsai_district,3914,18627
arunachal-pradesh,2019,3,lower_subansiri_district,2928,42877
arunachal-pradesh,2019,3,tirap_district,3099,49222
arunachal-pradesh,2019,3,papum_pare_district,38845,582435
arunachal-pradesh,2019,3,anjaw_district,1358,19509
arunachal-pradesh,2019,3,lower_siang_district,1689,25736
arunachal-pradesh,2019,3,dibang_valley_district,271,1436
arunachal-pradesh,2019,3,west_kameng_district,11186,260068
arunachal-pradesh,2019,3,shi_yomi_district,239,158
arunachal-pradesh,2019,3,east_kameng_district,1304,19974
arunachal-pradesh,2019,3,lohit_district,6421,112322
arunachal-pradesh,2019,3,lepa_rada_district,1064,13695
arunachal-pradesh,2019,3,lower_dibang_valley_district,3398,43057
arunachal-pradesh,2019,3,longding_district,1634,46571
arunachal-pradesh,2019,3,west_siang_district,4101,64241
arunachal-pradesh,2019,3,kamle_district,258,3686
arunachal-pradesh,2019,3,upper_siang_district,1486,8960
arunachal-pradesh,2019,3,kurung_kumey_district,572,8396
arunachal-pradesh,2019,3,siang_district,948,13437
arunachal-pradesh,2019,3,kra_daadi_district,524,11363
arunachal-pradesh,2019,3,changlang_district,8145,139098
arunachal-pradesh,2019,3,pakke_kessang_district,244,5099
arunachal-pradesh,2019,3,east_siang_district,8571,118071
arunachal-pradesh,2019,3,upper_subansiri_district,2748,35114
arunachal-pradesh,2019,3,tawang_district,6553,114907
arunachal-pradesh,2019,3,namsai_district,4563,72268
arunachal-pradesh,2019,4,lower_subansiri_district,3564,53396
arunachal-pradesh,2019,4,tirap_district,3605,67097
arunachal-pradesh,2019,4,papum_pare_district,44746,670934
arunachal-pradesh,2019,4,anjaw_district,1564,23729
arunachal-pradesh,2019,4,lower_siang_district,1921,28156
arunachal-pradesh,2019,4,dibang_valley_district,289,1738
arunachal-pradesh,2019,4,west_kameng_district,12562,313584
arunachal-pradesh,2019,4,shi_yomi_district,266,880
arunachal-pradesh,2019,4,east_kameng_district,1623,27850
arunachal-pradesh,2019,4,lohit_district,7386,129353
arunachal-pradesh,2019,4,lepa_rada_district,1263,20798
arunachal-pradesh,2019,4,lower_dibang_valley_district,3944,50034
arunachal-pradesh,2019,4,longding_district,1847,48945
arunachal-pradesh,2019,4,west_siang_district,4773,70790
arunachal-pradesh,2019,4,kamle_district,323,5098
arunachal-pradesh,2019,4,upper_siang_district,1804,26060
arunachal-pradesh,2019,4,kurung_kumey_district,653,7904
arunachal-pradesh,2019,4,siang_district,1131,19220
arunachal-pradesh,2019,4,kra_daadi_district,603,13700
arunachal-pradesh,2019,4,changlang_district,9662,152680
arunachal-pradesh,2019,4,pakke_kessang_district,296,5981
arunachal-pradesh,2019,4,east_siang_district,9859,132534
arunachal-pradesh,2019,4,upper_subansiri_district,3144,42354
arunachal-pradesh,2019,4,tawang_district,7303,139898
arunachal-pradesh,2019,4,namsai_district,5190,87627
arunachal-pradesh,2020,1,lower_subansiri_district,4351,72887
arunachal-pradesh,2020,1,tirap_district,4261,76554
arunachal-pradesh,2020,1,papum_pare_district,51342,819599
arunachal-pradesh,2020,1,anjaw_district,1747,25453
arunachal-pradesh,2020,1,lower_siang_district,2201,35216
arunachal-pradesh,2020,1,dibang_valley_district,320,2195
arunachal-pradesh,2020,1,west_kameng_district,13983,332479
arunachal-pradesh,2020,1,shi_yomi_district,290,989
arunachal-pradesh,2020,1,east_kameng_district,1962,37103
arunachal-pradesh,2020,1,lohit_district,8454,159158
arunachal-pradesh,2020,1,lepa_rada_district,1532,28280
arunachal-pradesh,2020,1,lower_dibang_valley_district,4650,71091
arunachal-pradesh,2020,1,longding_district,2201,58817
arunachal-pradesh,2020,1,west_siang_district,5757,97255
arunachal-pradesh,2020,1,kamle_district,373,7135
arunachal-pradesh,2020,1,upper_siang_district,2143,37600
arunachal-pradesh,2020,1,kurung_kumey_district,725,11471
arunachal-pradesh,2020,1,siang_district,1390,24530
arunachal-pradesh,2020,1,kra_daadi_district,701,16770
arunachal-pradesh,2020,1,changlang_district,11262,201632
arunachal-pradesh,2020,1,pakke_kessang_district,371,9758
arunachal-pradesh,2020,1,east_siang_district,11298,167166
arunachal-pradesh,2020,1,upper_subansiri_district,3675,56522
arunachal-pradesh,2020,1,tawang_district,8048,138728
arunachal-pradesh,2020,1,namsai_district,6029,109933
arunachal-pradesh,2020,2,lower_subansiri_district,5392,108893
arunachal-pradesh,2020,2,tirap_district,5239,114770
arunachal-pradesh,2020,2,papum_pare_district,59968,932769
arunachal-pradesh,2020,2,anjaw_district,1961,34903
arunachal-pradesh,2020,2,lower_siang_district,2644,48738
arunachal-pradesh,2020,2,dibang_valley_district,367,4076
arunachal-pradesh,2020,2,west_kameng_district,15766,394250
arunachal-pradesh,2020,2,shi_yomi_district,320,1597
arunachal-pradesh,2020,2,east_kameng_district,2506,53112
arunachal-pradesh,2020,2,lohit_district,10154,219948
arunachal-pradesh,2020,2,lepa_rada_district,1890,38098
arunachal-pradesh,2020,2,lower_dibang_valley_district,5782,110670
arunachal-pradesh,2020,2,longding_district,2751,86086
arunachal-pradesh,2020,2,west_siang_district,7239,147515
arunachal-pradesh,2020,2,kamle_district,509,11566
arunachal-pradesh,2020,2,upper_siang_district,2552,54123
arunachal-pradesh,2020,2,kurung_kumey_district,834,16738
arunachal-pradesh,2020,2,siang_district,1831,40101
arunachal-pradesh,2020,2,kra_daadi_district,870,25480
arunachal-pradesh,2020,2,changlang_district,14036,293705
arunachal-pradesh,2020,2,pakke_kessang_district,438,13500
arunachal-pradesh,2020,2,east_siang_district,13601,235755
arunachal-pradesh,2020,2,upper_subansiri_district,4465,80310
arunachal-pradesh,2020,2,tawang_district,8993,170812
arunachal-pradesh,2020,2,namsai_district,7426,149491
arunachal-pradesh,2020,3,lower_subansiri_district,6456,117359
arunachal-pradesh,2020,3,tirap_district,6119,125437
arunachal-pradesh,2020,3,papum_pare_district,69419,1157730
arunachal-pradesh,2020,3,anjaw_district,2226,42320
arunachal-pradesh,2020,3,lower_siang_district,2983,51520
arunachal-pradesh,2020,3,dibang_valley_district,411,4634
arunachal-pradesh,2020,3,west_kameng_district,17636,461190
arunachal-pradesh,2020,3,shi_yomi_district,337,2788
arunachal-pradesh,2020,3,east_kameng_district,3169,63062
arunachal-pradesh,2020,3,lohit_district,11755,264444
arunachal-pradesh,2020,3,lepa_rada_district,2304,47233
arunachal-pradesh,2020,3,lower_dibang_valley_district,6799,117752
arunachal-pradesh,2020,3,longding_district,3277,91330
arunachal-pradesh,2020,3,west_siang_district,8623,158496
arunachal-pradesh,2020,3,kamle_district,639,12196
arunachal-pradesh,2020,3,upper_siang_district,3011,59246
arunachal-pradesh,2020,3,kurung_kumey_district,1025,18583
arunachal-pradesh,2020,3,siang_district,2225,42723
arunachal-pradesh,2020,3,kra_daadi_district,1026,29126
arunachal-pradesh,2020,3,changlang_district,16385,326045
arunachal-pradesh,2020,3,pakke_kessang_district,508,11721
arunachal-pradesh,2020,3,east_siang_district,15921,302165
arunachal-pradesh,2020,3,upper_subansiri_district,5295,106598
arunachal-pradesh,2020,3,tawang_district,9944,224583
arunachal-pradesh,2020,3,namsai_district,8553,165140
arunachal-pradesh,2020,4,lower_subansiri_district,7388,124398
arunachal-pradesh,2020,4,tirap_district,6805,134124
arunachal-pradesh,2020,4,papum_pare_district,77936,1397025
arunachal-pradesh,2020,4,anjaw_district,2485,61121
arunachal-pradesh,2020,4,lower_siang_district,3320,54476
arunachal-pradesh,2020,4,dibang_valley_district,444,7677
arunachal-pradesh,2020,4,west_kameng_district,19464,455337
arunachal-pradesh,2020,4,shi_yomi_district,370,5847
arunachal-pradesh,2020,4,east_kameng_district,3638,62876
arunachal-pradesh,2020,4,lohit_district,13126,285992
arunachal-pradesh,2020,4,lepa_rada_district,2735,57036
arunachal-pradesh,2020,4,lower_dibang_valley_district,7693,132469
arunachal-pradesh,2020,4,longding_district,3753,87881
arunachal-pradesh,2020,4,west_siang_district,9911,180696
arunachal-pradesh,2020,4,kamle_district,745,14866
arunachal-pradesh,2020,4,upper_siang_district,3497,80140
arunachal-pradesh,2020,4,kurung_kumey_district,1173,21168
arunachal-pradesh,2020,4,siang_district,2635,48090
arunachal-pradesh,2020,4,kra_daadi_district,1141,27924
arunachal-pradesh,2020,4,changlang_district,18203,320708
arunachal-pradesh,2020,4,pakke_kessang_district,593,11458
arunachal-pradesh,2020,4,east_siang_district,17822,349321
arunachal-pradesh,2020,4,upper_subansiri_district,6069,125505
arunachal-pradesh,2020,4,tawang_district,10909,249095
arunachal-pradesh,2020,4,namsai_district,9437,177437
arunachal-pradesh,2021,1,lower_subansiri_district,8044,136547
arunachal-pradesh,2021,1,tirap_district,7376,136247
arunachal-pradesh,2021,1,papum_pare_district,84715,1553363
arunachal-pradesh,2021,1,anjaw_district,2660,55283
arunachal-pradesh,2021,1,lower_siang_district,3594,61226
arunachal-pradesh,2021,1,dibang_valley_district,478,9538
arunachal-pradesh,2021,1,west_kameng_district,21027,483047
arunachal-pradesh,2021,1,shi_yomi_district,390,7228
arunachal-pradesh,2021,1,east_kameng_district,3990,69455
arunachal-pradesh,2021,1,lohit_district,14231,295880
arunachal-pradesh,2021,1,lepa_rada_district,3008,68424
arunachal-pradesh,2021,1,lower_dibang_valley_district,8402,145425
arunachal-pradesh,2021,1,longding_district,4117,92482
